customerid,cuscode,customer,country,risk_band_predicted,prob_high,prob_medium,prob_low,risk_score,risk_bucket,total_outstanding_usd,total_outstanding_lkr,max_overdue_days,avg_overdue_days,invoice_count,receipt_count,debit_note_count,credit_note_count,behaviour_cluster,cluster_name,unique_products,unique_categories,top_category,outstanding_0_30,outstanding_31_60,outstanding_61_90,outstanding_91_plus
13591000001143,10550,Oolong Willow Imports,SRI LANKA,High,0.4957,0.032,0.4723,49.6,Medium Risk,200.5702184811417,59944.0,13,13.0,1,0.0,0.0,0.0,4.0,High Value One-Off,2.0,2.0,RETAIL,200.5702184811417,0.0,0.0,0.0
13591000001151,10555,Golden Bud Rosewood Tea Co. 0FE,SRI LANKA,Medium,0.3085,0.595,0.0965,30.8,Medium Risk,251.81235110047527,75107.0,30,9.0,9,1.0,0.0,0.0,4.0,High Value One-Off,4.0,3.0,GLOBAL,251.81235110047527,0.0,0.0,0.0
13591000001155,10561,Ceylon Ivy Distributors 5F2,SRI LANKA,High,0.9542,0.0,0.0458,95.4,High Risk,145.8577407541281,43500.0,33,33.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,4.0,1.0,GLOBAL,0.0,145.8577407541281,0.0,0.0
13591000001161,10570,Golden Bud Maple Imports FEE,SRI LANKA,Medium,0.3892,0.575,0.0358,38.9,Medium Risk,14.746533031808312,4400.0,16,8.0,2,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,14.746533031808312,0.0,0.0,0.0
13591000001164,10573,TeaLeaf Magnolia Tea Works 59F,SRI LANKA,High,0.5108,0.1858,0.3035,51.1,Medium Risk,239514.60625115986,71415219.4,240,48.0,5,0.0,0.0,0.0,3.0,Strategic High-Value,118.0,1.0,GLOBAL,234303.01625115986,0.0,0.0,5211.59
13591000001171,10580,Sencha Clover Beverages 107,SRI LANKA,Low,0.1014,0.0917,0.8069,10.1,Low Risk,15933.433832017872,4758024.7,16,3.2,5,0.0,0.0,0.0,3.0,Strategic High-Value,94.0,1.0,GLOBAL,15933.433832017872,0.0,0.0,0.0
13591000001173,10581,Matcha Magnolia Tea Co.,SRI LANKA,High,0.8824,0.0601,0.0576,88.2,High Risk,17998.59,5345548.1,606,117.27272727272727,11,0.0,0.0,0.0,3.0,Strategic High-Value,25.0,1.0,GLOBAL,9315.0,3608.0699999999997,1695.0,3380.52
13591000001175,10582,Assam Willow Distributors D47,SRI LANKA,Medium,0.0869,0.886,0.0272,8.7,Low Risk,4780.780125355621,1425534.0,41,12.4,5,0.0,0.0,0.0,3.0,Strategic High-Value,17.0,1.0,GLOBAL,3198.8038926652116,1581.976232690409,0.0,0.0
13591000001179,10586,Golden Bud Jasmine Distributors C6A,SRI LANKA,High,0.9413,0.015,0.0437,94.1,High Risk,461.4294870763405,137647.0,10,10.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,11.0,1.0,GLOBAL,461.4294870763405,0.0,0.0,0.0
13591000001189,10594,White Pearl Rosewood Tea Works B28,SRI LANKA,High,0.9989,0.0,0.0011,99.9,High Risk,54.58837293297993,16126.5,142,142.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,12.0,1.0,GLOBAL,0.0,0.0,0.0,54.58837293297993
13591000001205,10607,Ceylon Rosewood Trading,SRI LANKA,Medium,0.1547,0.7467,0.0986,15.5,Low Risk,1744.4216599471854,520020.1,73,18.25,4,0.0,0.0,0.0,3.0,Strategic High-Value,22.0,1.0,GLOBAL,1563.3341070291378,0.0,181.0875529180475,0.0
13591000001213,10613,Silver Tip Rosewood Tea Co.,SRI LANKA,High,0.589,0.3351,0.0759,58.9,Medium Risk,9867.333578058599,2944154.2,101,34.25,4,0.0,0.0,0.0,3.0,Strategic High-Value,11.0,1.0,GLOBAL,9737.398689159854,0.0,0.0,129.9348888987452
13591000001229,10622,White Pearl Magnolia Tea Co. 1F2,SRI LANKA,Medium,0.1299,0.626,0.2441,13.0,Low Risk,5243.386964856019,1566376.5,10,5.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,34.0,1.0,GLOBAL,5243.386964856019,0.0,0.0,0.0
13591000001231,10624,White Pearl Rosewood Tea Works,SRI LANKA,High,0.8662,0.02,0.1138,86.6,High Risk,111.3017794136175,33040.0,60,60.0,1,0.0,0.0,0.0,4.0,High Value One-Off,27.0,2.0,GLOBAL,0.0,111.3017794136175,0.0,0.0
13591000001233,10625,Assam Rosewood Exports,SRI LANKA,High,0.6727,0.0202,0.3071,67.3,Medium Risk,15.60019064296482,4661.0,11,11.0,1,1.0,0.0,0.0,3.0,Strategic High-Value,15.0,1.0,GLOBAL,15.60019064296482,0.0,0.0,0.0
13591000001245,10633,Matcha Jasmine Distributors C8C,SRI LANKA,Low,0.4615,0.0367,0.5019,46.2,Medium Risk,504.907178110079,150794.6,19,19.0,1,2.0,0.0,0.0,3.0,Strategic High-Value,10.0,1.0,GLOBAL,504.907178110079,0.0,0.0,0.0
13591000001277,10663,Sencha Orchid Beverages 055,SRI LANKA,Low,0.2579,0.0467,0.6955,25.8,Low Risk,276.8875028870383,82600.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,276.8875028870383,0.0,0.0,0.0
13591000001279,10664,White Pearl Palm Trading 12F,SRI LANKA,Medium,0.1196,0.692,0.1884,12.0,Low Risk,1309.335211803293,391080.1,26,8.4,5,0.0,0.0,0.0,3.0,Strategic High-Value,80.0,1.0,GLOBAL,1309.335211803293,0.0,0.0,0.0
13591000001283,10666,Sencha Lotus Exports,SRI LANKA,Medium,0.2544,0.6404,0.1052,25.4,Low Risk,8228.100413363467,2449543.5,31,12.4,5,0.0,0.0,0.0,3.0,Strategic High-Value,10.0,1.0,GLOBAL,4002.300413363466,4225.8,0.0,0.0
13591000001293,10671,Assam Bamboo Holdings EDF,SRI LANKA,Medium,0.0968,0.8212,0.082,9.7,Low Risk,477.3735460668392,142600.0,26,13.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,56.0,1.0,GLOBAL,477.3735460668392,0.0,0.0,0.0
13591000001305,10678,Ceylon Willow Distributors 1EB,SRI LANKA,High,0.4909,0.3708,0.1383,49.1,Medium Risk,5214.599999999999,1543575.7,122,53.0,4,0.0,0.0,0.0,3.0,Strategic High-Value,7.0,1.0,GLOBAL,339.6,0.0,4109.4,765.6
13591000001307,10681,White Pearl Rosewood Beverages 722,SRI LANKA,Medium,0.3155,0.47,0.2145,31.6,Medium Risk,9716.367249061204,2896894.5,354,110.0,7,0.0,0.0,0.0,3.0,Strategic High-Value,40.0,1.0,GLOBAL,7956.167249061205,317.7,0.0,1442.5
13591000001349,10710,Silver Tip Hibiscus Beverages 84A,SRI LANKA,High,0.6718,0.2181,0.11,67.2,Medium Risk,299.07265601237555,89200.0,25,22.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,38.0,1.0,GLOBAL,299.07265601237555,0.0,0.0,0.0
13591000001355,10713,Black Gold Palm Imports,SRI LANKA,High,0.7909,0.1454,0.0637,79.1,High Risk,163450.60750165908,48255607.0,469,185.82926829268294,41,3.0,15.0,1.0,4.0,High Value One-Off,25.0,2.0,GLOBAL,17703.4757584198,25880.546182570783,8145.550435985887,111721.0351246826
13591000001380,10731,Matcha Cedar Beverages DE8,SRI LANKA,High,0.8585,0.0841,0.0575,85.9,High Risk,10729.59571002969,3201812.0,57,24.2,5,2.0,0.0,0.0,3.0,Strategic High-Value,19.0,1.0,GLOBAL,10138.216486673204,591.3792233564858,0.0,0.0
13591000001386,10735,Herbal Jasmine Trading 9F5,SRI LANKA,High,0.8963,0.0071,0.0965,89.6,High Risk,14.91824800095477,4450.0,20,20.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,32.0,1.0,GLOBAL,14.91824800095477,0.0,0.0,0.0
13591000001400,10749,Oolong Lotus Trading B7D,SRI LANKA,Medium,0.2511,0.4995,0.2494,25.1,Low Risk,4622.387412324653,1380600.0,0,0.0,2,1.0,0.0,0.0,3.0,Strategic High-Value,41.0,1.0,GLOBAL,4622.387412324653,0.0,0.0,0.0
13591000001402,10750,TeaLeaf Willow Exports FF6,SRI LANKA,High,0.7745,0.0033,0.2222,77.4,High Risk,151.377180300783,45150.0,19,19.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,22.0,1.0,GLOBAL,151.377180300783,0.0,0.0,0.0
13591000001438,10781,White Pearl Bamboo Beverages D5C,SRI LANKA,High,0.6602,0.2217,0.1181,66.0,Medium Risk,497.8358844246843,148500.0,41,30.0,4,1.0,0.0,0.0,3.0,Strategic High-Value,60.0,1.0,GLOBAL,36.21168141901509,461.6242030056692,0.0,0.0
13591000001440,10783,TeaLeaf Jasmine Holdings,SRI LANKA,High,0.5688,0.3647,0.0665,56.9,Medium Risk,680.4162455744392,202960.0,10,6.5,2,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,680.4162455744392,0.0,0.0,0.0
13591000001458,10801,Sencha Willow Exports,SRI LANKA,High,0.5378,0.3261,0.1361,53.8,Medium Risk,7038.373135982537,2078078.4,92,42.2,5,0.0,0.0,0.0,3.0,Strategic High-Value,37.0,1.0,GLOBAL,390.4442732375477,98.95081943018415,98.97804331480486,6450.0
13591000001468,10808,Herbal Bamboo Imports 305,SRI LANKA,High,0.6525,0.0,0.3475,65.2,Medium Risk,5859.706405902723,1747968.0,43,43.0,1,0.0,0.0,1.0,3.0,Strategic High-Value,9.0,1.0,GLOBAL,0.0,5859.706405902723,0.0,0.0
13591000001470,10809,Assam Clover Trading 267,SRI LANKA,Medium,0.0659,0.7962,0.1379,6.6,Low Risk,7570.933975377911,2261059.4000000004,37,15.666666666666666,3,0.0,0.0,0.0,3.0,Strategic High-Value,51.0,1.0,GLOBAL,6734.590845099578,836.3431302783335,0.0,0.0
13591000001472,10810,Matcha Rosewood Imports,SRI LANKA,High,0.8975,0.065,0.0375,89.8,High Risk,9131.71557489478,2725117.6,445,32.42857142857143,21,3.0,0.0,1.0,4.0,High Value One-Off,81.0,3.0,RETAIL,8067.603918949489,416.9671776683439,647.141052238791,0.0034260381560824
13591000001480,10814,Ceylon Palm Imports D85,SRI LANKA,High,0.9383,0.0297,0.032,93.8,High Risk,1316.144654710402,390910.4,77,42.5,4,0.0,0.0,1.0,1.0,High Frequency Buyers,4.0,1.0,GLOBAL,603.1787811939673,0.0,712.9658735164346,0.0
13591000001486,10819,Ceylon Orchid Exports C54,SRI LANKA,Medium,0.2858,0.4711,0.2431,28.6,Low Risk,185.219742366504,55304.700000000004,415,207.5,2,1.0,0.0,0.0,3.0,Strategic High-Value,9.0,1.0,GLOBAL,166.3086200623692,0.0,0.0,18.9111223041348
13591000001518,10845,White Pearl Clover Tea Works,SRI LANKA,High,0.6507,0.2389,0.1104,65.1,Medium Risk,1878.397124018582,557669.5,100,37.666666666666664,3,2.0,0.0,0.0,3.0,Strategic High-Value,107.0,1.0,GLOBAL,1011.3971240185818,0.0,0.0,867.0
13591000001532,10859,Assam Lotus Exports 0F3,SRI LANKA,Low,0.2378,0.0242,0.738,23.8,Low Risk,38.30798265932904,11446.0,0,0.0,1,2.0,0.0,0.0,3.0,Strategic High-Value,49.0,1.0,GLOBAL,38.30798265932904,0.0,0.0,0.0
13591000001534,10860,Herbal Sage Beverages,SRI LANKA,High,0.9736,0.005,0.0214,97.4,High Risk,248.3255013257007,73971.3,52,52.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,26.0,1.0,GLOBAL,0.0,248.3255013257007,0.0,0.0
13591000001536,10861,GreenLeaf Orchid Distributors 994,SRI LANKA,Low,0.1562,0.0259,0.8179,15.6,Low Risk,3732.376145594468,1115100.0,0,0.0,1,1.0,0.0,0.0,3.0,Strategic High-Value,17.0,1.0,GLOBAL,3732.376145594468,0.0,0.0,0.0
13591000001544,10868,TeaLeaf Magnolia Exports,SRI LANKA,High,0.8331,0.015,0.1519,83.3,High Risk,315.3226573882088,94105.0,24,24.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,14.0,1.0,GLOBAL,315.3226573882088,0.0,0.0,0.0
13591000001560,10884,Sencha Orchid Exports 425,SRI LANKA,High,0.8813,0.0217,0.097,88.1,High Risk,559.6526359402011,165200.0,109,109.0,1,1.0,0.0,0.0,3.0,Strategic High-Value,36.0,1.0,GLOBAL,0.0,0.0,0.0,559.6526359402011
13591000001572,10890,TeaLeaf Orchid Imports 92C,SRI LANKA,High,0.7898,0.065,0.1452,79.0,High Risk,88265.468931749,25724000.0,227,227.0,1,0.0,0.0,0.0,4.0,High Value One-Off,8.0,2.0,RETAIL,0.0,0.0,0.0,88265.468931749
13591000001576,10893,Oolong Magnolia Trading 46F,SRI LANKA,High,0.5638,0.0344,0.4017,56.4,Medium Risk,121.463652988232,36690.7,548,548.0,1,4.0,0.0,1.0,4.0,High Value One-Off,43.0,3.0,RETAIL,0.0,0.0,0.0,121.463652988232
13591000001580,10897,White Pearl Palm Tea Co.,SRI LANKA,High,0.7928,0.1973,0.01,79.3,High Risk,9538.875173269207,2846768.2,165,33.166666666666664,12,0.0,0.0,1.0,4.0,High Value One-Off,24.0,2.0,RETAIL,8794.217232316125,117.5155198188723,0.0,627.1424211342108
13591000001592,10906,Herbal Bamboo Tea Co. E56,SRI LANKA,Medium,0.3746,0.5338,0.0916,37.5,Medium Risk,633.9500025451537,189288.19999999998,29,7.25,4,1.0,0.0,0.0,4.0,High Value One-Off,6.0,2.0,RETAIL,633.9500025451537,0.0,0.0,0.0
13591000001618,10925,Herbal Magnolia Tea Co.,SRI LANKA,High,0.8727,0.018,0.1093,87.3,High Risk,2862.0,853818.5,42,42.0,1,1.0,0.0,0.0,3.0,Strategic High-Value,19.0,1.0,GLOBAL,0.0,2862.0,0.0,0.0
13591000001634,10938,Silver Tip Sage Trading,SRI LANKA,Medium,0.1699,0.6566,0.1735,17.0,Low Risk,8262.44001507452,2466100.5,17,9.666666666666666,3,0.0,0.0,0.0,3.0,Strategic High-Value,65.0,1.0,GLOBAL,8262.44001507452,0.0,0.0,0.0
13591000001694,10991,Assam Ivy Distributors F1B,SRI LANKA,Medium,0.0752,0.9056,0.0191,7.5,Low Risk,597.9203976129912,178500.0,60,24.666666666666668,3,0.0,0.0,0.0,3.0,Strategic High-Value,24.0,1.0,GLOBAL,398.3813161232425,199.5390814897487,0.0,0.0
13591000001724,11010,TeaLeaf Willow Tea Works,SRI LANKA,High,0.9021,0.007,0.0909,90.2,High Risk,70.0,11792.9,2529,2529.0,1,0.0,0.0,0.0,4.0,High Value One-Off,5.0,2.0,RETAIL,0.0,0.0,0.0,70.0
13591000001740,11023,Herbal Rosewood Beverages C75,SRI LANKA,High,0.9086,0.0618,0.0296,90.9,High Risk,1817.75,538642.2,125,87.66666666666667,3,0.0,0.0,0.0,1.0,High Frequency Buyers,9.0,1.0,GLOBAL,0.0,0.0,1243.25,574.5
13591000001750,11033,Oolong Rosewood Trading,SRI LANKA,High,0.3667,0.3592,0.2741,36.7,Medium Risk,8389.97650985669,2502044.4,24,8.6,5,1.0,0.0,0.0,3.0,Strategic High-Value,74.0,1.0,GLOBAL,8389.97650985669,0.0,0.0,0.0
13591000001756,11037,Darjeeling Orchid Holdings 197,SRI LANKA,High,0.8786,0.0772,0.0442,87.9,High Risk,423.08337107502615,126150.0,59,41.5,4,0.0,0.0,0.0,3.0,Strategic High-Value,52.0,1.0,GLOBAL,200.6331761790593,222.45019489596686,0.0,0.0
13591000001776,11052,White Pearl Willow Trading CD4,SRI LANKA,Low,0.1204,0.0327,0.8469,12.0,Low Risk,3496.123164074529,1042262.1,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,10.0,1.0,GLOBAL,3496.123164074529,0.0,0.0,0.0
13591000001782,11060,Golden Bud Hibiscus Tea Co.,SRI LANKA,High,0.9099,0.0262,0.0639,91.0,High Risk,1281.5,367243.8,303,303.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,77.0,1.0,GLOBAL,0.0,0.0,0.0,1281.5
13591000001788,11067,Oolong Ivy Tea Works,SRI LANKA,High,0.8447,0.1166,0.0386,84.5,High Risk,3715.6360595319775,1106276.1,109,50.0,3,0.0,0.0,0.0,3.0,Strategic High-Value,51.0,1.0,GLOBAL,3700.0,0.0,0.0,15.63605953197756
13591000001792,11069,Assam Cedar Holdings 2D7,SRI LANKA,Low,0.2117,0.0455,0.7428,21.2,Low Risk,10766.72587558354,3213560.8,0,0.0,3,0.0,0.0,0.0,3.0,Strategic High-Value,13.0,1.0,GLOBAL,10766.72587558354,0.0,0.0,0.0
13591000001794,11073,Golden Bud Ivy Tea Works 246,SRI LANKA,High,0.8939,0.0482,0.0579,89.4,High Risk,316.7270625460267,94150.0,76,67.0,3,0.0,0.0,0.0,3.0,Strategic High-Value,53.0,1.0,GLOBAL,0.0,19.60920365515556,297.1178588908711,0.0
13591000001808,11087,Black Gold Cedar Beverages E3C,SRI LANKA,Medium,0.2138,0.7149,0.0713,21.4,Low Risk,1590.4199673637545,474950.0,25,10.8,5,0.0,0.0,0.0,4.0,High Value One-Off,23.0,3.0,FOOD SERVICE,1590.4199673637545,0.0,0.0,0.0
13591000001816,11097,Silver Tip Palm Beverages,SRI LANKA,Medium,0.3085,0.5651,0.1264,30.8,Medium Risk,196.98559196209328,58752.0,22,11.0,2,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,RETAIL,196.98559196209328,0.0,0.0,0.0
13591000001820,11100,White Pearl Sage Holdings D7B,SRI LANKA,Medium,0.0612,0.8823,0.0564,6.1,Low Risk,6107.405655473185,1823687.6,8,2.6666666666666665,3,0.0,0.0,0.0,4.0,High Value One-Off,21.0,2.0,GLOBAL,6107.405655473185,0.0,0.0,0.0
13591000001822,11102,Silver Tip Clover Beverages E20,SRI LANKA,High,0.7286,0.0337,0.2378,72.9,High Risk,6604.444304457439,1971033.0,8,8.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,34.0,1.0,GLOBAL,6604.444304457439,0.0,0.0,0.0
13591000001842,11116,Oolong Maple Trading,SRI LANKA,High,0.5456,0.3745,0.0799,54.6,Medium Risk,548.613180216346,163500.0,68,37.0,3,0.0,0.0,0.0,3.0,Strategic High-Value,27.0,1.0,GLOBAL,182.7162497104199,182.9374723076303,182.9594581982958,0.0
13591000001872,11145,Black Gold Rosewood Holdings B80,SRI LANKA,Low,0.3176,0.1989,0.4835,31.8,Medium Risk,9567.439788940506,2858281.5999999996,0,0.0,5,1.0,0.0,0.0,3.0,Strategic High-Value,138.0,1.0,GLOBAL,9567.439788940506,0.0,0.0,0.0
13591000001876,11160,Oolong Bamboo Imports AB8,SRI LANKA,High,0.635,0.088,0.277,63.5,Medium Risk,13719.524937152193,4089191.5,62,46.857142857142854,7,0.0,0.0,0.0,3.0,Strategic High-Value,157.0,1.0,GLOBAL,7.064937152194148,9388.14,4324.32,0.0
13591000001898,11172,Golden Bud Fern Trading 0D8,SRI LANKA,High,0.867,0.0054,0.1276,86.7,High Risk,4900.562617044135,1582400.0,648,648.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,2.0,1.0,GLOBAL,0.0,0.0,0.0,4900.562617044135
13591000001910,11178,Assam Ivy Exports,SRI LANKA,High,0.9761,0.01,0.0139,97.6,High Risk,822.2657669896342,245440.0,15,15.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,7.0,1.0,GLOBAL,822.2657669896342,0.0,0.0,0.0
13591000001942,11196,TeaLeaf Rosewood Beverages 28C,SRI LANKA,High,0.6988,0.0795,0.2217,69.9,Medium Risk,30791.45187232337,9491000.7,1081,826.5,2,0.0,0.0,1.0,1.0,High Frequency Buyers,5.0,1.0,GLOBAL,0.0,0.0,0.0,30791.45187232337
13591000001960,11205,White Pearl Maple Distributors 57E,SRI LANKA,Low,0.1701,0.0,0.8299,17.0,Low Risk,87.66414860880008,26200.0,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,11.0,1.0,GLOBAL,87.66414860880008,0.0,0.0,0.0
13591000001962,11206,Ceylon Lotus Imports,SRI LANKA,Low,0.3069,0.0835,0.6096,30.7,Medium Risk,476.3810902736063,142237.2,0,0.0,2,2.0,1.0,0.0,4.0,High Value One-Off,23.0,3.0,RETAIL,476.3810902736063,0.0,0.0,0.0
13591000001972,11211,Darjeeling Magnolia Exports 14F,SRI LANKA,Low,0.2818,0.025,0.6932,28.2,Low Risk,199.1503143060549,59500.0,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,44.0,1.0,GLOBAL,199.1503143060549,0.0,0.0,0.0
13591000001986,11218,Silver Tip Maple Tea Works,SRI LANKA,Medium,0.0947,0.6234,0.282,9.5,Low Risk,232.2797103983881,69384.0,11,5.5,2,0.0,1.0,0.0,4.0,High Value One-Off,22.0,3.0,GLOBAL,232.2797103983881,0.0,0.0,0.0
13591000001990,11220,TeaLeaf Bamboo Imports,SRI LANKA,Low,0.0251,0.012,0.9629,2.5,Low Risk,100.8723835282672,30090.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,9.0,3.0,RETAIL,100.8723835282672,0.0,0.0,0.0
13591000001994,11222,Oolong Willow Distributors 987,SRI LANKA,High,0.7927,0.034,0.1733,79.3,High Risk,296.9341299444146,88500.0,31,31.0,1,1.0,0.0,0.0,4.0,High Value One-Off,13.0,3.0,FOOD SERVICE,0.0,296.9341299444146,0.0,0.0
13591000001996,11223,Darjeeling Maple Exports,SRI LANKA,Low,0.2483,0.0132,0.7384,24.8,Low Risk,45.52007184138397,13600.0,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,16.0,1.0,RETAIL,45.52007184138397,0.0,0.0,0.0
13591000002004,11227,Darjeeling Cedar Beverages,SRI LANKA,High,0.8625,0.1152,0.0223,86.2,High Risk,4425.590109866928,1320173.9,257,39.125,8,3.0,0.0,0.0,4.0,High Value One-Off,161.0,3.0,RETAIL,4242.909140543223,0.0,0.0,182.6809693237053
13591000002008,11231,Assam Rosewood Trading 7BA,SRI LANKA,Medium,0.0818,0.9038,0.0145,8.2,Low Risk,672.1148134300761,200305.0,79,34.0,3,0.0,0.0,0.0,3.0,Strategic High-Value,23.0,1.0,GLOBAL,460.31525027615527,0.0,211.7995631539208,0.0
13591000002010,11233,Oolong Hibiscus Imports 38E,SRI LANKA,High,0.8112,0.138,0.0508,81.1,High Risk,1952.2,580814.7,31,24.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,11.0,1.0,GLOBAL,963.6,988.6,0.0,0.0
13591000002012,11234,Sencha Hibiscus Tea Co. 828,SRI LANKA,High,0.7533,0.079,0.1677,75.3,High Risk,805.3486089433118,240240.0,10,10.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,4.0,1.0,GLOBAL,805.3486089433118,0.0,0.0,0.0
13591000002014,11240,Assam Clover Holdings,SRI LANKA,High,0.922,0.0498,0.0282,92.2,High Risk,10847.739559465448,3179424.1,579,264.0,8,0.0,0.0,0.0,4.0,High Value One-Off,263.0,3.0,RETAIL,0.0,0.0,0.0,10847.739559465448
13591000002016,11241,Sencha Orchid Tea Works BFF,SRI LANKA,Medium,0.3304,0.5648,0.1048,33.0,Medium Risk,1767.4038769293993,526870.0,42,11.5,6,1.0,0.0,0.0,4.0,High Value One-Off,62.0,3.0,FOOD SERVICE,1727.7139961672192,39.68988076218025,0.0,0.0
13591000002018,11249,Golden Bud Maple Tea Co.,RUSSIA,High,0.7607,0.1561,0.0832,76.1,High Risk,467065.47,140214344.5,1022,428.0,13,1.0,1.0,1.0,3.0,Strategic High-Value,26.0,1.0,RETAIL,400770.24,0.0,0.0,66295.23
13591000002020,11250,Silver Tip Lotus Beverages,BAHRAIN,High,0.7809,0.0525,0.1666,78.1,High Risk,7522.82,2221144.2,33,33.0,1,0.0,0.0,0.0,4.0,High Value One-Off,153.0,3.0,FOOD SERVICE,0.0,7522.82,0.0,0.0
13591000002022,11251,Black Gold Cedar Exports,UNITED STATES,High,0.9177,0.004,0.0783,91.8,High Risk,4141.44,819600.5,1381,1381.0,1,1.0,0.0,0.0,4.0,High Value One-Off,10.0,2.0,FOOD SERVICE,0.0,0.0,0.0,4141.44
13591000002040,11260,TeaLeaf Willow Exports,SRI LANKA,High,0.8113,0.0382,0.1505,81.1,High Risk,500.0,148617.3,87,87.0,1,2.0,1.0,0.0,4.0,High Value One-Off,68.0,3.0,RETAIL,0.0,0.0,500.0,0.0
13591000002048,11272,TeaLeaf Maple Imports,SRI LANKA,Medium,0.3803,0.5785,0.0412,38.0,Medium Risk,217.58321458866618,64900.0,36,21.333333333333332,3,1.0,0.0,0.0,4.0,High Value One-Off,12.0,3.0,FOOD SERVICE,138.38539454222135,79.19782004644482,0.0,0.0
13591000002052,11274,Silver Tip Sage Tea Co.,SRI LANKA,High,0.8696,0.0209,0.1095,87.0,High Risk,133.3919237956399,39675.0,38,38.0,1,0.0,0.0,0.0,4.0,High Value One-Off,97.0,2.0,RETAIL,0.0,133.3919237956399,0.0,0.0
13591000002054,11275,Sencha Ivy Holdings 5A4,SRI LANKA,Medium,0.2021,0.7647,0.0332,20.2,Low Risk,740.0932695165053,220424.0,59,14.75,4,1.0,0.0,0.0,4.0,High Value One-Off,14.0,2.0,FOOD SERVICE,543.0680488551533,197.025220661352,0.0,0.0
13591000002056,11276,Matcha Lotus Exports D00,SRI LANKA,High,0.6546,0.3122,0.0332,65.5,Medium Risk,643.2289496643484,191170.0,186,95.0,4,1.0,0.0,0.0,4.0,High Value One-Off,7.0,2.0,FOOD SERVICE,224.6147767680758,206.1889305595264,0.0,212.42524233674615
13591000002072,11284,White Pearl Cedar Exports D23,SRI LANKA,High,0.8912,0.0587,0.0502,89.1,High Risk,20167.872040908944,7176886.3,1032,992.8421052631579,19,0.0,0.0,0.0,0.0,Loyal Medium Buyers,576.0,3.0,RETAIL,0.0,0.0,0.0,20167.872040908944
13591000002086,11291,Darjeeling Cedar Trading,SRI LANKA,Medium,0.3073,0.6036,0.0891,30.7,Medium Risk,197.91826169913497,59000.0,25,12.0,3,0.0,0.0,0.0,4.0,High Value One-Off,10.0,3.0,FOOD SERVICE,197.91826169913497,0.0,0.0,0.0
13591000002090,11293,Ceylon Hibiscus Trading 22C,SRI LANKA,Low,0.0938,0.0193,0.8869,9.4,Low Risk,66.45225132760652,19864.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,7.0,3.0,FOOD SERVICE,66.45225132760652,0.0,0.0,0.0
13591000002094,11295,Silver Tip Hibiscus Tea Co.,SRI LANKA,High,0.9237,0.0313,0.045,92.4,High Risk,163.62678686244925,48600.0,510,454.5,2,0.0,0.0,0.0,4.0,High Value One-Off,3.0,2.0,FOOD SERVICE,0.0,0.0,0.0,163.62678686244925
13591000002104,11300,Sencha Clover Trading,SRI LANKA,High,0.8918,0.0427,0.0655,89.2,High Risk,10478.165491610453,3129949.5000000005,55,24.2,10,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,9721.943231230125,756.2222603803274,0.0,0.0
13591000002106,11301,Sencha Ivy Tea Works,SRI LANKA,Medium,0.1392,0.8608,0.0,13.9,Low Risk,708.4136625744774,211611.30000000002,55,24.2,10,1.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,657.2992148649811,51.114447709496325,0.0,0.0
13591000002108,11302,Matcha Palm Holdings 277,SRI LANKA,High,0.9441,0.0467,0.0092,94.4,High Risk,284.1830170057602,84841.70000000001,35,16.8,5,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,283.3476196504094,0.8353973553507588,0.0,0.0
